Date,Open,High,Low,Close,Adj Close,Volume
4/03/2018,1267.859985,1289.719971,1225.099976,1289.079956,1289.079956,367584000
5/03/2018,1287.099976,1291.880005,1268.030029,1268.030029,1268.030029,350078016
6/03/2018,1264.189941,1264.189941,1179.849976,1206.040039,1206.040039,401782016
7/03/2018,1205.839966,1218.839966,1043.699951,1092.160034,1092.160034,455224992
8/03/2018,1094.640015,1113.609985,1006.859985,1040.209961,1040.209961,446519008
9/03/2018,1034.689941,1071.650024,937.96698,1067.02002,1067.02002,510887008
10/03/2018,1071.150024,1087.300049,994.190002,1005.929993,1005.929993,370367008
11/03/2018,1002.549988,1157.069946,973.35498,1145.170044,1145.170044,514167008
12/03/2018,1143.939941,1152.560059,1022.030029,1051.280029,1051.280029,425558016
13/03/2018,1051.069946,1100.069946,999.752014,1064.030029,1064.030029,458028000
14/03/2018,1071.5,1073.119995,924.406006,949.46698,949.46698,406616000
15/03/2018,949.768005,954.411011,877.10199,943.635986,943.635986,374740992
16/03/2018,943.601013,1053.630005,902.776001,977.034973,977.034973,472032992
17/03/2018,974.703979,1028.72998,930.440002,949.778992,949.778992,411316000
18/03/2018,948.276001,948.276001,851.612976,938.11499,938.11499,435070016
19/03/2018,942.598022,997.276001,915.513977,994.674988,994.674988,425419008
20/03/2018,998.169983,1072.420044,958.513,1059.119995,1059.119995,503262016
21/03/2018,1066.030029,1082.349976,1016.369995,1033.449951,1033.449951,389291008
22/03/2018,1033.26001,1064.219971,992.554993,1011.52002,1011.52002,344283008
23/03/2018,1011.830017,1019.429993,966.396973,1019.429993,1019.429993,303600000
24/03/2018,1028.119995,1030.430054,982.302979,982.302979,982.302979,264080000
25/03/2018,973.603027,991.072021,965.518005,966.875977,966.875977,237008000
26/03/2018,967.89502,975.612976,887.002014,919.247986,919.247986,347366016
27/03/2018,916.98999,926.382996,876.328003,876.328003,876.328003,339011008
28/03/2018,876.359009,897.629028,852.882019,860.52002,860.52002,337268000
29/03/2018,861.609985,867.312988,703.179993,714.268005,714.268005,452656000
30/03/2018,712.405029,766.973022,677.528015,697.012024,697.012024,416567008
31/03/2018,697.622009,735.817017,683.991028,685.247009,685.247009,306972000
1/04/2018,688.013977,699.049988,629.932983,643.026978,643.026978,318440000
2/04/2018,644.458008,686.025024,641.427979,662.77301,662.77301,282036000
3/04/2018,664.150024,719.77301,660.344971,712.877991,712.877991,303771008
4/04/2018,710.471008,711.271973,638.008972,649.195984,649.195984,282960000
5/04/2018,648.627991,655.521973,620.103027,646.041992,646.041992,243988992
6/04/2018,641.862,646.083984,603.705017,610.426025,610.426025,225186000
7/04/2018,611.203003,652.593994,610.411011,640.346008,640.346008,231143008
8/04/2018,640.892029,659.809021,640.892029,655.255981,655.255981,198906000
9/04/2018,656.091003,680.596985,627.317017,637.028992,637.028992,254947008
10/04/2018,637.697021,657.010986,628.861023,649.616028,649.616028,225054000
11/04/2018,648.89801,666.580017,648.89801,666.580017,666.580017,252158000
12/04/2018,666.390015,734.481995,658.929993,734.481995,734.481995,417016992
13/04/2018,735.778015,781.127991,725.39801,738.302002,738.302002,384095008
14/04/2018,738.719971,760.476013,723.219971,738.984985,738.984985,267415008
15/04/2018,741.906982,785.35199,741.906982,780.825989,780.825989,327336000
16/04/2018,781.120972,797.880005,745.731018,766.473022,766.473022,382080000
17/04/2018,766.697998,784.492004,755.380981,757.591003,757.591003,331700992
18/04/2018,758.25,893.572021,757.392029,888.90802,888.90802,634652992
19/04/2018,890.661987,983.583984,878.445007,968.638,968.638,658164992
20/04/2018,970.146973,1142.5,947.882996,1128.02002,1128.02002,1006640000
21/04/2018,1126.859985,1172.280029,1028.030029,1154.689941,1154.689941,1093510016
22/04/2018,1147.47998,1250.51001,1116.27002,1201.219971,1201.219971,968409024
23/04/2018,1194.709961,1443.27002,1194.709961,1432.26001,1432.26001,1934290048
24/04/2018,1434.01001,1560.939941,1414.109985,1426.420044,1426.420044,2053920000
25/04/2018,1426.709961,1437.180054,1246.609985,1284.790039,1284.790039,1830969984
26/04/2018,1289.540039,1420.410034,1250.859985,1420.410034,1420.410034,1281929984
27/04/2018,1422.060059,1422.060059,1337.849976,1337.849976,1337.849976,905273024
28/04/2018,1337.959961,1418.609985,1334.27002,1396.25,1396.25,808801984
29/04/2018,1393.98999,1477.310059,1378.01001,1440.300049,1440.300049,1049449984
30/04/2018,1440.959961,1440.959961,1339.359985,1350.050049,1350.050049,753113984
1/05/2018,1348.640015,1351.280029,1261.599976,1351.280029,1351.280029,774633024
2/05/2018,1353.540039,1480.579956,1326.910034,1458.719971,1458.719971,1165139968
3/05/2018,1459.550049,1536.800049,1454.969971,1511.969971,1511.969971,1282659968
4/05/2018,1501.400024,1538.459961,1466.209961,1517.329956,1517.329956,960185024
5/05/2018,1516.73999,1753.109985,1515.069946,1752.099976,1752.099976,1664400000
6/05/2018,1758.829956,1838.48999,1670.339966,1765.689941,1765.689941,1946960000
7/05/2018,1766.660034,1781.469971,1590.300049,1655.199951,1655.199951,1407629952
8/05/2018,1673.069946,1693.349976,1569.439941,1611.939941,1611.939941,1060739968
9/05/2018,1607.869995,1679.030029,1484.290039,1638.339966,1638.339966,1273219968
10/05/2018,1646.150024,1669.829956,1523.560059,1528.589966,1528.589966,1070040000
11/05/2018,1527.48999,1556.640015,1332.579956,1371.73999,1371.73999,1513260032
12/05/2018,1376.050049,1501.650024,1284.439941,1472.400024,1472.400024,1461449984
13/05/2018,1474.76001,1507.880005,1427.089966,1493.119995,1493.119995,921628032
14/05/2018,1489.329956,1501.640015,1353.790039,1431.689941,1431.689941,1158710016
15/05/2018,1430.280029,1456.349976,1323.310059,1343.380005,1343.380005,939358016
16/05/2018,1341.890015,1359.359985,1241.98999,1280.619995,1280.619995,913177984
17/05/2018,1290.219971,1335.410034,1185.98999,1206.170044,1206.170044,804139008
18/05/2018,1202.199951,1218,1143.119995,1207.23999,1207.23999,876974976
19/05/2018,1206.609985,1208.98999,1159.660034,1184.959961,1184.959961,595862016
20/05/2018,1183.199951,1306.949951,1174.969971,1291.77002,1291.77002,805598976
21/05/2018,1296.030029,1301.550049,1221.569946,1233.640015,1233.640015,622772992
22/05/2018,1233.699951,1233.699951,1131.930054,1141.859985,1141.859985,634201984
23/05/2018,1142.25,1153.910034,978.265015,1005.609985,1005.609985,858105984
24/05/2018,1005.01001,1078.359985,958.815979,1071.359985,1071.359985,785384000
25/05/2018,1072.73999,1073.050049,998.517029,1017.299988,1017.299988,620339968
26/05/2018,1015.679993,1046.48999,1001.179993,1012.47998,1012.47998,486185984
27/05/2018,1009.200012,1009.789978,982.271973,996.924011,996.924011,507305984
28/05/2018,996.64801,1005.650024,884.052002,892.117981,892.117981,566168000
29/05/2018,896.849976,1003.51001,880.88501,987.663025,987.663025,688334016
30/05/2018,990.070007,1025.640015,954.888977,984.676025,984.676025,591774976
31/05/2018,983.573975,1027.72998,975.401978,995.343994,995.343994,705260032
1/06/2018,995.661011,1010.340027,979.825989,1002.919983,1002.919983,538528000
2/06/2018,1003.330017,1093.859985,996.588989,1084.780029,1084.780029,689121024
3/06/2018,1083.130005,1190.569946,1074.819946,1170.400024,1170.400024,842262016
4/06/2018,1170.780029,1206.530029,1086.849976,1105.800049,1105.800049,910656000
5/06/2018,1110.069946,1158.72998,1064.719971,1152.890015,1152.890015,727427008
6/06/2018,1157.329956,1157.329956,1107.209961,1131.170044,1131.170044,608502976
7/06/2018,1135.150024,1166.25,1133.339966,1143.75,1143.75,561721024
8/06/2018,1145.339966,1149.800049,1096.910034,1118.189941,1118.189941,503856000
9/06/2018,1117.349976,1137.319946,1092.130005,1092.130005,1092.130005,407028000
10/06/2018,1087.459961,1087.459961,909.606995,939.546021,939.546021,757265984
11/06/2018,937.632019,975.833008,906.008972,958.564026,958.564026,619150976
12/06/2018,957.140015,960.145996,862.450989,874.434021,874.434021,523140992
13/06/2018,876.890991,881.130981,818.619995,844.242004,844.242004,547672000
14/06/2018,844.359985,898.934998,832.877014,897.60199,897.60199,522806016
15/06/2018,896.429993,897.09198,843.083008,849.315002,849.315002,371601984
16/06/2018,847.164978,861.458008,839.335022,852.190979,852.190979,311148000
17/06/2018,853.059021,865.08197,849.219971,852.10199,852.10199,290560992
18/06/2018,849.807007,892.961975,830.294983,885.638977,885.638977,381404000
19/06/2018,885.994019,918.198975,878.484009,904.651978,904.651978,397230016
20/06/2018,905.705017,906.479004,866.064026,890.453003,890.453003,430131008
21/06/2018,890.640991,900.719971,869.140991,874.093994,874.093994,361313984
22/06/2018,874.965027,876.380005,735.414001,755.974976,755.974976,589187968
23/06/2018,755.241028,776.890015,742.33197,762.758972,762.758972,397206016
24/06/2018,764.622986,767.018005,676.942993,749.36499,749.36499,642142016
25/06/2018,748.625,774.648987,739.039001,756.846008,756.846008,447070016
26/06/2018,757.25,757.702026,700.258972,700.258972,700.258972,357417984
27/06/2018,698.284973,719.929993,691.388,713.767029,713.767029,333936992
28/06/2018,714.700989,720.244019,651.211975,660.23999,660.23999,340686016
29/06/2018,662.999023,729.547974,652.812988,715.710999,715.710999,407536000
30/06/2018,717.041992,762.919006,717.041992,748.708984,748.708984,576081024
1/07/2018,749.179016,752.909973,719.762024,739.424988,739.424988,558793984
2/07/2018,739.245972,798.30603,724.320007,776.174988,776.174988,413921984
3/07/2018,775.067017,819.372009,754.815002,757.947021,757.947021,478640000
4/07/2018,757.926025,808.229004,742.934021,762.39502,762.39502,420710016
5/07/2018,763.294983,779.13501,725.120972,748.224976,748.224976,469756992
6/07/2018,748.47998,748.672974,705.106995,737.330994,737.330994,375967008
7/07/2018,736.758972,775.822998,715.294006,775.296997,775.296997,772953024
8/07/2018,775.776001,784.437012,745.820984,751.35199,751.35199,328903008
9/07/2018,751.56897,757.370972,731.348999,733.383972,733.383972,338876000
10/07/2018,732.856018,739.202026,688.629028,688.629028,688.629028,374505984
11/07/2018,688.869019,713.758972,688.869019,707.47998,707.47998,321031008
12/07/2018,706.976013,706.976013,669.520996,682.755005,682.755005,336003008
13/07/2018,686.64801,708.747986,686.64801,696.588013,696.588013,352371008
14/07/2018,696.416016,707.051025,690.685974,704.057007,704.057007,272856000
15/07/2018,702.994995,731.567993,698.755981,722.973999,722.973999,322284000
16/07/2018,724.478027,806.929016,718.945007,805.677002,805.677002,534068000
17/07/2018,803.116028,863.294983,784.921021,850.778992,850.778992,752280000
18/07/2018,849.768982,880.984985,814.588989,829.937012,829.937012,720550976
19/07/2018,828.427002,840.432983,808.728027,824.893005,824.893005,684182976
20/07/2018,823.39502,823.39502,765.179016,767.655029,767.655029,612099008
21/07/2018,767.877014,797.059998,750.71698,789.486023,789.486023,513512992
22/07/2018,788.471008,820.099976,781.299988,788.666016,788.666016,529767008
23/07/2018,789.689026,828.393982,783.523987,784.385986,784.385986,608630016
24/07/2018,785.596985,871.469971,778.651001,869.46698,869.46698,905811968
25/07/2018,863.197998,870.655029,822.507019,831.455017,831.455017,692334016
26/07/2018,830.739014,855.969971,795.742981,806.177979,806.177979,597276992
27/07/2018,804.349976,829.424011,785.588989,819.387024,819.387024,589747968
28/07/2018,821.492004,826.434021,803.731995,818.830017,818.830017,525351008
29/07/2018,821.013977,835.617004,813.794983,828.979004,828.979004,565436032
30/07/2018,828.546997,829.86499,790.122009,816.078003,816.078003,568282000
31/07/2018,816.72998,816.72998,766.336975,777.145996,777.145996,420759000
1/08/2018,779.950012,779.950012,740.322998,769.348999,769.348999,499193000
2/08/2018,767.674988,773.731018,726.924011,734.758972,734.758972,387197000
3/08/2018,732.799011,732.799011,704.585999,724.708008,724.708008,361851000
4/08/2018,723.271973,735.036987,691.578003,695.734985,695.734985,327670000
5/08/2018,696.065002,715.515991,687.862,709.218994,709.218994,313362000
6/08/2018,711.012024,718.651001,684.440002,692.630005,692.630005,316406000
7/08/2018,692.629028,712.335999,653.783997,659.383972,659.383972,378007000
8/08/2018,660.054016,660.054016,575.643982,585.445984,585.445984,450595000
9/08/2018,590.52301,619.544006,581.333008,610.781006,610.781006,355208000
10/08/2018,610.353027,612.656982,564.952026,572.437988,572.437988,345223000
11/08/2018,571.893005,582.591003,548.476013,566.77301,566.77301,341530000
12/08/2018,564.44397,580.797974,561.093994,570.958984,570.958984,324257000
13/08/2018,571.02301,591.864014,529.044006,535.97699,535.97699,379411000
14/08/2018,534.981995,534.981995,481.433014,509.304993,509.304993,420396000
15/08/2018,513.245972,540.492004,508.144012,513.672974,513.672974,378019000
16/08/2018,512.866028,538.265991,506.838989,517.344971,517.344971,402136000
17/08/2018,516.560974,597.012024,516.219971,597.012024,597.012024,463256000
18/08/2018,597.669983,606.922974,541.052002,554.921021,554.921021,413731000
19/08/2018,554.93103,579.604004,544.966003,569.926025,569.926025,383846000
20/08/2018,570.112976,575.633972,513.119995,515.659973,515.659973,374592000
21/08/2018,514.064026,540.017029,514.064026,536.567017,536.567017,304026000
22/08/2018,535.151978,570.609985,512.112976,519.952026,519.952026,319315000
23/08/2018,519.120972,531.997986,515.901978,530.768982,530.768982,282362000
24/08/2018,531.554016,537.544006,522.848022,535.405029,535.405029,304350000
25/08/2018,534.989014,542.028015,529.734009,537.239014,537.239014,272027000
26/08/2018,536.489014,536.489014,516.580994,522.883972,522.883972,257257000
27/08/2018,523.017029,546.356995,520.09198,546.356995,546.356995,305426000
28/08/2018,545.075989,570.981995,541.234985,565.30603,565.30603,429636000
29/08/2018,564.406006,567.250977,548.468018,554.367004,554.367004,299414000
30/08/2018,554.070984,556.521973,527.91803,540.025024,540.025024,337841000
31/08/2018,538.622009,546.757996,535.598999,543.078003,543.078003,307222000
1/09/2018,543.961975,628.08197,542.257996,615.312012,615.312012,490619000
2/09/2018,616.026001,653.689026,601.940002,645.880005,645.880005,570200000
3/09/2018,648.328003,650.689026,622.232971,626.362976,626.362976,397157000
4/09/2018,627.323975,643.435974,622.723999,625.067017,625.067017,386332000
5/09/2018,626.197998,631.765015,530.22998,530.513,530.513,520184000
6/09/2018,529.952026,530.249023,495.065002,519.161987,519.161987,441732000
7/09/2018,518.767029,525.999023,496.141998,501.569,501.569,368854000
8/09/2018,501.821991,508.963989,468.796997,475.285004,475.285004,311599000
9/09/2018,474.628998,493.951996,466.302002,481.184998,481.184998,286768000
10/09/2018,484.218994,486.981995,463.80899,465.587006,465.587006,300172000
11/09/2018,468.348999,476.130005,433.161011,440.834991,440.834991,355090000
12/09/2018,440.507996,440.927002,414.464996,432.847992,432.847992,319094000
13/09/2018,433.537994,472.580994,433.537994,464.437012,464.437012,393614000
14/09/2018,467.127991,472.747986,443.872009,449.502991,449.502991,314701000
15/09/2018,447.57901,458.806,446.407013,450.68399,450.68399,276833000
16/09/2018,448.509003,450.200012,431.441986,449.160004,449.160004,277244000
17/09/2018,450.377991,460.493011,413.039001,420.451996,420.451996,365115000
18/09/2018,418.554993,443.756989,414.537994,435.678986,435.678986,332161000
19/09/2018,433.191986,438.708008,414.277008,429.22699,429.22699,337321000
20/09/2018,429.804993,462.065002,424.662994,455.743011,455.743011,369099000
21/09/2018,457.515991,506.442993,449.382996,499.039001,499.039001,597228000
22/09/2018,500.350006,505.289001,468.32901,487.829987,487.829987,412279000
23/09/2018,487.709991,504.140991,478.067993,488.647003,488.647003,384226000
24/09/2018,487.915009,490.765015,459.588013,463.089996,463.089996,385322000
25/09/2018,462.109985,462.354004,428.906006,445.226013,445.226013,414548000
26/09/2018,444.802002,542.526978,434.350006,515.934021,515.934021,856458000
27/09/2018,514.767029,585.361023,514.767029,564.409973,564.409973,1083230000
28/09/2018,568.432007,572.578979,533.437988,539.862976,539.862976,673844000
29/09/2018,538.994019,553.481018,514.263,536.911987,536.911987,581112000
30/09/2018,536.564026,545.546021,520.606995,529.924988,529.924988,477471000
1/10/2018,531.638,539.945007,522.317993,530.914001,530.914001,450906000
2/10/2018,531.153015,547.491028,527.921997,533.265015,533.265015,536291000
3/10/2018,531.635986,531.635986,508.734009,514.525024,514.525024,512420000
4/10/2018,516.786987,529.937988,510.59201,513.030029,513.030029,466791000
5/10/2018,513.89801,522.513977,510.627991,520.632996,520.632996,384914000
6/10/2018,519.91803,521.677002,502.540009,508.623993,508.623993,391070000
7/10/2018,509.626007,519.388977,506.652008,517.468018,517.468018,382426000
8/10/2018,518.710022,530.916016,517.327026,528.974976,528.974976,397869000
9/10/2018,526.905029,528.552979,513.122986,517.789978,517.789978,372000000
10/10/2018,516.656006,517.221985,507.826996,512.924011,512.924011,369806000
11/10/2018,511.769989,511.769989,431.851013,433.036987,433.036987,487652000
12/10/2018,430.35199,451.925995,429.386993,443.229004,443.229004,289722000
13/10/2018,443.181,450.223999,442.661987,448.410004,448.410004,245372000
14/10/2018,448.187988,451.924011,438.60199,439.234009,439.234009,242400000
15/10/2018,438.649994,487.210999,433.819,459.381012,459.381012,571575000
16/10/2018,459.322998,467.170013,454.598999,458.011993,458.011993,302192000
17/10/2018,458.846008,459.868011,446.290009,448.792999,448.792999,292950000
18/10/2018,449.220001,454.710999,432.924988,438.424988,438.424988,327540000
19/10/2018,438.312988,443.425995,433.384003,440.846008,440.846008,303766000
20/10/2018,440.868988,448.47699,438.450012,447.445007,447.445007,266812000
21/10/2018,447.541992,455.957001,445.769989,447.851013,447.851013,295702000
22/10/2018,447.187012,452.528015,443.597992,447.210999,447.210999,261566000
23/10/2018,447.17099,449.787994,438.25,442.654999,442.654999,262509000
24/10/2018,441.266998,448.181,440.648987,442.446014,442.446014,249002000
25/10/2018,442.174988,443.57901,439.14801,440.229004,440.229004,226378000
26/10/2018,439.123993,441.533997,436.149994,438.73999,438.73999,259970000
27/10/2018,438.60199,439.822998,435.834015,437.527008,437.527008,235687000
28/10/2018,438.891998,442.233002,436.087006,441.084015,441.084015,226911000
29/10/2018,440.207001,440.903992,414.612,417.571014,417.571014,294419000
30/10/2018,417.690002,422.971985,415.209991,421.93399,421.93399,243462000
31/10/2018,422.226013,424.615997,411.519989,422.859009,422.859009,286666000
1/11/2018,423.069,432.583008,421.829987,424.089996,424.089996,228640000
2/11/2018,424.23999,469.884003,424.23999,462.01001,462.01001,524499000
3/11/2018,461.77301,483.665009,458.535004,477.993988,477.993988,470238000
4/11/2018,478.535004,586.041016,478.509003,560.182983,560.182983,1452890000
5/11/2018,557.716003,578.22699,538.861023,558.466003,558.466003,907963000
6/11/2018,558.546021,628.507019,551.286011,628.507019,628.507019,958116000
